楚长彪,副主任医师,神经内科,首都医科大学宣武医院,9.9,345,擅长：头痛，头晕，脑血管病、炎症和认知障碍等神经变性疾...,￥360
黄金莎,副主任医师,神经内科专家,华中科技大学同济医学院附属协和医院,10.0,496,擅长：黄金莎，女，医学博士，擅长脑血管病的诊断治疗，癫...,￥100
孔军,副主任医师,血液病研究所,北京大学人民医院,10.0,31,擅长：治疗造血干细胞移植并发症及急慢性白血病。同时对血...,￥500
展平,副主任医师,呼吸内科,南京大学医学院附属金陵医院（东部战区总医院）,9.9,2624,擅长：呼吸内科常见疾病的诊断与治疗，对肺癌、肺部结节、...,￥99
王岚,副主任医师,消化内科,贵州医科大学附属医院,10.0,4535,擅长：消化内科常见病，多发病及肝，胆，胰疾病的诊治，擅...,￥15
高旭光,主任医师,神经内科,北京大学人民医院,9.9,459,擅长：成人神经内科疾病：脑血管病、癫痫、头痛等，神经内...,￥50
李光文,副主任医师,免疫风湿科,青岛市市立医院东院,10.0,6600,擅长：对系统性红斑狼疮，类风湿关节炎，白塞氏病，痛风，...,￥19
万南生,副主任医师,呼吸内科,天津医科大学总医院,10.0,1226,擅长：肺部肿瘤诊断、气管镜介入诊断及治疗、气道狭窄、气...,￥50
周琼,主治医师,心内科,中国医学科学院阜外医院,9.8,89,擅长：心血管病的诊断、治疗；熟练组织对心血管内科各种急...,￥50
谢容根,副主任医师,感染科·肝病诊疗中心,东莞市第三人民医院,10.0,11056,擅长：常见感染及肝脏相关疾病，如发热查因、肺结核、结核...,￥10
颜承尧,副主任医师,内科,滕州市中医医院,10.0,101967,擅长：从事内科临床工作30余年，临床经验丰富，擅长内科...,￥20
毛秀丽,副主任医师,感染科,齐齐哈尔市碾子山区人民医院,10.0,122307,擅长：熟练掌握纤维胃、十二指肠镜的操作，可以准确诊断镜...,￥20
崔国惠,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,10.0,108,擅长：白血病、淋巴瘤、造血干细胞移植,￥100
赵桂宪,副主任医师,神经内科,复旦大学附属华山医院,9.7,895,擅长：颅内单发/多发病变的诊断和鉴别诊断，专长中枢神经...,￥360
吴秋玲,主任医师,血液科专家,华中科技大学同济医学院附属协和医院,9.8,481,擅长：白血病、淋巴瘤、多发性骨髓瘤、贫血、白细胞减少,￥50
欧阳铭,副主任医师,呼吸科门诊,广州医科大学附属第一医院,9.9,604,擅长：支气管哮喘、慢性支气管炎、呼吸道感染性疾病的诊治...,￥200
焦成松,副主任医师,感染科肝病,华中科技大学同济医学院附属同济医院,9.8,621,擅长：各类肝病以及不明原因发热等疑难杂症的诊断和治疗。,￥40
邹善华,主任医师,血液科高级专家门诊,复旦大学附属中山医院,9.9,1707,擅长：淋巴结肿大、淋巴瘤、多发性骨髓瘤、M蛋白血症、各...,￥260
李瑛,主治医师,呼吸内科(内科新冠门诊),中南大学湘雅医院,9.9,1781,擅长：慢性支气管炎，肺气肿，慢阻肺、哮喘、肺癌，肺结核...,￥169
吴丽娟,主任医师,呼吸病门诊,中日友好医院,9.8,781,擅长：肺部感染性疾病（各种肺炎，真菌，结核，支气管扩张...,￥300
周德凯,主任医师,血管瘤专业,重庆医科大学附属儿童医院礼嘉分院,9.9,1609,擅长：小儿普外科各种疾病；各类血管瘤、血管畸形、淋巴管...,￥20
罗明,主任医师,心血管科,上海市同济医院,9.9,1023,擅长：高血压、冠心病、心力衰竭，各种心律失常包括早搏，...,￥120
张炯,副主任医师,风湿免疫科,复旦大学附属华山医院,9.7,911,擅长：皮肌炎（尤其是皮疹及并发症的控制）、红斑狼疮（包...,￥300
王薇,副主任医师,感染科,上海儿童医学中心,9.7,445,擅长：肺炎，哮喘，慢性咳嗽，EB病毒等其它感染性疾病,￥300
吴瑾,副主任医师,老年医学科,北京协和医院,10.0,41,擅长：老年高血压、冠心病、血脂异常的诊治,￥200
周凡,主任医师,血液科,北部战区总医院,10.0,3021,擅长：对白血病、淋巴瘤、多发性骨髓瘤、再生障碍性贫血、...,￥50
张萌萌,住院医师,感染病科,哈尔滨医科大学附属第二医院,10.0,954,擅长：感染类相关疾病,￥30
邹美银,主任医师,AIDS防治咨询,南通市第三人民医院,10.0,2321,擅长：艾滋病急慢性肝炎水痘。结核等各类急慢性传染性...,￥30
姚薇,副主任医师,心内科,天津医科大学总医院,10.0,1834,擅长：高血压、冠心病、心律失常、心力衰竭等心脏科疾病的...,￥35
毛靓瑶,主治医师,脾胃病一科,陕西省中医医院,10.0,3630,擅长：慢性胃炎，消化性溃疡，结肠炎，溃疡性结肠炎，功能...,￥30
杨松,主治医师,内分泌二科,泰安市中心医院,10.0,10347,擅长：糖尿病及其急、慢性并发症、下丘脑垂体疾病、甲状腺...,￥0
刘丽丽,主治医师,神经内科,甘肃省第二人民医院,10.0,10134,擅长：三叉神经、面神经炎、偏头痛、带状疱疹后遗神经痛、...,￥30
刘先锋,主治医师,内六科,泰达国际心血管病医院,10.0,7944,擅长：心脏病、呼吸疾病、消化疾病、代谢疾病以及常见传染...,￥20
白然,主任医师,内分泌科,大连医科大学附属第一医院,10.0,167,擅长：糖尿病及其并发症的诊断、治疗以及甲状腺、肾上腺、...,￥30
朱春平,主治医师,消化内科,上海长海医院,9.9,2812,擅长：慢性胃炎，消化性溃疡，反流性食管炎，消化道出血，...,￥168
赵威,副主任医师,消化科,天津医科大学总医院,10.0,562,擅长：肠易激综合征，便秘，腹泻，腹胀，消化不良，胃食管...,￥80
魏文迪,主治医师,感染科,泰安市中医医院,10.0,15867,擅长：中西医结合进行病毒性肝炎，乙肝，丙肝，肝硬化，肝...,￥0
周城林,主治中医师,神经内科,利川市民族中医院,10.0,10419,擅长：中西医结合治疗神经系统疾病，如脑血管病（脑梗死、...,￥20
陈睿,主治医师,老年病内科,西京医院,,2,擅长：暂无介绍,￥10
易朝辉,主任医师,内科,揭阳市榕城区人民医院,10.0,27232,擅长：高血压.糖尿病.胃病.冠心病心力衰竭、顽固性胃病...,￥5
于慧敏,主任医师,风湿免疫科,哈尔滨医科大学附属第二医院,10.0,37,擅长：类风湿性关节炎，强直性脊柱炎，骨关节炎,￥30
姚要兵,主治医师,神经内科(河医院区),郑州大学第一附属医院,9.8,51,擅长：脑梗死，脑出血，脑炎，口眼歪斜，头晕头疼，失眠，...,￥30
